SystemCash,CompanyCash,PlayersCash,Nu.Players,Nu.Cards,Operation,InvolvedP1,InvolvedP2,Avg.PlayersCash,Avg.PlayersCards
10128.0,10119,9.0,105,98,played round,"3226146390502 ($4, #Cards:2)","16130731952510 ($4, #Cards:4)",0.09183673469387756,0.9333333333333333
10128.0,10119,9.0,105,98,buy card,"6452292781004 ($4, #Cards:0)",,0.09183673469387756,0.9333333333333333
10128.0,10119,9.0,105,98,played round,"14517658757259 ($4, #Cards:0)","3226146390502 ($4, #Cards:0)",0.09183673469387756,0.9333333333333333
10128.0,10119,9.0,105,98,played round,"14517658757259 ($4, #Cards:2)","9678439171506 ($4, #Cards:1)",0.09183673469387756,0.9333333333333333
10128.0,10119,9.0,105,98,played round,"8065365976255 ($4, #Cards:3)","3226146390502 ($4, #Cards:0)",0.09183673469387756,0.9333333333333333
10128.0,10119,9.0,105,98,played round,"11291512366757 ($4, #Cards:0)","16130731952510 ($4, #Cards:2)",0.09183673469387756,0.9333333333333333
10128.0,10119,9.0,105,97,sell card ($0) & buy card,"3226146390502 ($4, #Cards:0)",,0.09278350515463918,0.9238095238095239
10129.0,10120,9.0,105,97,cash added to account,"14517658757259 ($4, #Cards:1)",,0.09278350515463918,0.9238095238095239
10129.0,10120,9.0,105,97,played round,"16130731952510 ($4, #Cards:0)","4839219585753 ($0, #Cards:1)",0.09278350515463918,0.9238095238095239
10130.0,10121,9.0,105,97,cash added to account,"11291512367401 ($4, #Cards:1)",,0.09278350515463918,0.9238095238095239
10132.0,10123,9.0,105,97,cash added to account,"9678439171506 ($11, #Cards:0)",,0.09278350515463918,0.9238095238095239
10132.0,10123,9.0,105,97,played round,"6452292781004 ($4, #Cards:0)","12904585562008 ($4, #Cards:1)",0.09278350515463918,0.9238095238095239
10133.0,10124,9.0,105,97,cash added to account,"6452292781004 ($4, #Cards:1)",,0.09278350515463918,0.9238095238095239
10133.0,10124,9.0,105,97,played round,"14517658757259 ($4, #Cards:0)","8065365976255 ($4, #Cards:2)",0.09278350515463918,0.9238095238095239
10133.0,10124,9.0,105,97,played round,"11291512366757 ($4, #Cards:0)","6452292781004 ($4, #Cards:0)",0.09278350515463918,0.9238095238095239
10133.0,10124,9.0,105,97,played round,"12904585562008 ($4, #Cards:1)","11291512367289 ($4, #Cards:0)",0.09278350515463918,0.9238095238095239
10133.0,10124,9.0,105,97,buy card,"6452292781004 ($4, #Cards:0)",,0.09278350515463918,0.9238095238095239
10133.0,10124,9.0,105,97,buy card,"4839219585753 ($4, #Cards:0)",,0.09278350515463918,0.9238095238095239
10133.0,10124,9.0,105,97,played round,"11291512366757 ($4, #Cards:0)","6452292781004 ($4, #Cards:1)",0.09278350515463918,0.9238095238095239
10133.0,10124,9.0,105,97,played round,"12904585562008 ($11, #Cards:0)","12904585562008 ($0, #Cards:1)",0.09278350515463918,0.9238095238095239
10135.0,10126,9.0,105,97,cash added to account,"6452292781004 ($16, #Cards:1)",,0.09278350515463918,0.9238095238095239
10135.0,10126,9.0,105,97,played round,"12904585562008 ($4, #Cards:2)","1613073195251 ($4, #Cards:0)",0.09278350515463918,0.9238095238095239
10135.0,10126,9.0,105,97,played round,"8065365976255 ($4, #Cards:0)","6452292781308 ($4, #Cards:2)",0.09278350515463918,0.9238095238095239
10135.0,10126,9.0,105,96,sell card ($0) & buy card,"6452292781308 ($4, #Cards:1)",,0.09375,0.9142857142857143
10135.0,10126,9.0,105,96,played round,"14517658757259 ($4, #Cards:0)","4839219585753 ($19, #Cards:2)",0.09375,0.9142857142857143
10135.0,10126,9.0,105,96,played round,"11291512367289 ($4, #Cards:0)","14517658757259 ($4, #Cards:0)",0.09375,0.9142857142857143
10135.0,10126,9.0,105,96,buy card,"4839219585753 ($4, #Cards:0)",,0.09375,0.9142857142857143
10135.0,10126,9.0,105,96,played round,"9678439171506 ($11, #Cards:0)","16130731952510 ($4, #Cards:1)",0.09375,0.9142857142857143
10135.0,10126,9.0,105,96,played round,"16130731952510 ($4, #Cards:3)","3226146390502 ($4, #Cards:0)",0.09375,0.9142857142857143
10135.0,10126,9.0,105,96,played round,"3226146390502 ($4, #Cards:0)","11291512366757 ($4, #Cards:3)",0.09375,0.9142857142857143
10146.0,10128,18.0,105,97,buy card,"6452292781004 ($15, #Cards:2)",,0.18556701030927836,0.9238095238095239
10146.0,10128,18.0,105,97,played round,"6452292781004 ($4, #Cards:0)","9678439171506 ($4, #Cards:2)",0.18556701030927836,0.9238095238095239
10146.0,10128,18.0,105,97,played round,"3226146390502 ($4, #Cards:0)","12904585562008 ($4, #Cards:0)",0.18556701030927836,0.9238095238095239
10146.0,10128,18.0,105,97,played round,"11291512366757 ($4, #Cards:4)","8065365976255 ($4, #Cards:0)",0.18556701030927836,0.9238095238095239
10146.0,10128,18.0,105,97,played round,"4839219585753 ($19, #Cards:3)","16130731952510 ($4, #Cards:0)",0.18556701030927836,0.9238095238095239
10146.0,10128,18.0,105,97,played round,"11291512366757 ($4, #Cards:3)","8065365976255 ($4, #Cards:0)",0.18556701030927836,0.9238095238095239
10146.0,10128,18.0,105,97,played round,"11291512366757 ($4, #Cards:4)","9678439171506 ($4, #Cards:0)",0.18556701030927836,0.9238095238095239
10146.0,10128,18.0,105,97,played round,"11291512366757 ($13, #Cards:5)","12904585562008 ($9, #Cards:0)",0.18556701030927836,0.9238095238095239
10146.0,10128,18.0,105,98,split card,"11291512366757 ($4, #Cards:4)",,0.1836734693877551,0.9333333333333333
10146.0,10128,18.0,105,99,split card,"16130731952510 ($4, #Cards:3)",,0.18181818181818182,0.9428571428571428
10146.0,10128,18.0,105,99,played round,"11291512366757 ($4, #Cards:0)","16130731952510 ($0, #Cards:2)",0.18181818181818182,0.9428571428571428
10146.0,10128,18.0,105,99,played round,"11291512366757 ($4, #Cards:3)","3226146390502 ($4, #Cards:0)",0.18181818181818182,0.9428571428571428
10146.0,10128,18.0,105,99,split card,"3226146390502 ($4, #Cards:0)",,0.18181818181818182,0.9428571428571428
10146.0,10128,18.0,106,100,added new player,"8065365976255 ($4, #Cards:0)",,0.18,0.9433962264150944
10146.0,10128,18.0,106,99,sell card ($0) & buy card,"8065365976255 ($4, #Cards:1)",,0.18181818181818182,0.9339622641509434
10146.0,10128,18.0,106,99,played round,"11291512366757 ($4, #Cards:0)","4839219585753 ($4, #Cards:0)",0.18181818181818182,0.9339622641509434
10146.0,10128,18.0,107,100,added new player,"3226146390502 ($4, #Cards:0)",,0.18,0.9345794392523364
10146.0,10128,18.0,107,101,split card,"11291512367401 ($4, #Cards:2)",,0.1782178217821782,0.9439252336448598
10147.0,10129,18.0,107,101,cash added to account,"6452292781004 ($4, #Cards:1)",,0.1782178217821782,0.9439252336448598
10148.0,10130,18.0,107,101,cash added to account,"16130731952510 ($4, #Cards:1)",,0.1782178217821782,0.9439252336448598
10148.0,10130,18.0,107,101,buy card,"9678439171506 ($4, #Cards:0)",,0.1782178217821782,0.9439252336448598
10148.0,10130,18.0,107,101,played round,"4839219585753 ($4, #Cards:0)","11291512367401 ($4, #Cards:2)",0.1782178217821782,0.9439252336448598
10148.0,10130,18.0,107,100,sell card ($0) & buy card,"8065365976255 ($4, #Cards:2)",,0.18,0.9345794392523364
10148.0,10130,18.0,107,99,sell card ($0) & buy card,"4839219585753 ($19, #Cards:2)",,0.18181818181818182,0.9252336448598131
10148.0,10130,18.0,108,100,added new player,"1613073195251 ($4, #Cards:0)",,0.18,0.9259259259259259
10148.0,10130,18.0,108,100,played round,"8065365976255 ($4, #Cards:3)","4839219585753 ($4, #Cards:0)",0.18,0.9259259259259259
10148.0,10130,18.0,108,99,sell card ($0) & buy card,"12904585562008 ($4, #Cards:0)",,0.18181818181818182,0.9166666666666666
10148.0,10130,18.0,108,99,played round,"8065365976255 ($4, #Cards:0)","3226146390502 ($4, #Cards:0)",0.18181818181818182,0.9166666666666666
10148.0,10130,18.0,108,99,played round,"14517658757259 ($4, #Cards:0)","9678439171506 ($4, #Cards:0)",0.18181818181818182,0.9166666666666666
10148.0,10130,18.0,109,100,added new player,"4839219585753 ($4, #Cards:0)",,0.18,0.9174311926605505
10148.0,10130,18.0,109,100,played round,"6452292781004 ($4, #Cards:0)","4839219585753 ($0, #Cards:1)",0.18,0.9174311926605505
10148.0,10130,18.0,109,100,played round,"14517658757259 ($4, #Cards:0)","12904585562008 ($0, #Cards:1)",0.18,0.9174311926605505
10148.0,10130,18.0,109,100,played round,"8065365976255 ($4, #Cards:3)","1613073195251 ($4, #Cards:0)",0.18,0.9174311926605505
10148.0,10130,18.0,109,100,played round,"4839219585753 ($4, #Cards:1)","16130731952510 ($4, #Cards:0)",0.18,0.9174311926605505
10149.0,10131,18.0,109,100,cash added to account,"14517658757259 ($4, #Cards:1)",,0.18,0.9174311926605505
10149.0,10131,18.0,109,100,played round,"12904585562008 ($4, #Cards:0)","16130731952510 ($4, #Cards:3)",0.18,0.9174311926605505
10149.0,10131,18.0,109,100,played round,"8065365976255 ($4, #Cards:0)","1613073195251 ($4, #Cards:0)",0.18,0.9174311926605505
10149.0,10131,18.0,109,100,played round,"1613073195251 ($4, #Cards:0)","11291512366757 ($4, #Cards:3)",0.18,0.9174311926605505
10149.0,10131,18.0,109,100,buy card,"14517658757259 ($4, #Cards:0)",,0.18,0.9174311926605505
10149.0,10131,18.0,109,100,played round,"1613073195251 ($4, #Cards:0)","3226146390502 ($25, #Cards:1)",0.18,0.9174311926605505
10150.0,10132,18.0,109,100,cash added to account,"11291512367506 ($4, #Cards:1)",,0.18,0.9174311926605505
10150.0,10132,18.0,109,100,played round,"8065365976255 ($4, #Cards:3)","3226146390502 ($4, #Cards:0)",0.18,0.9174311926605505
10150.0,10132,18.0,109,100,played round,"3226146390502 ($4, #Cards:0)","14517658757259 ($4, #Cards:2)",0.18,0.9174311926605505
10151.0,10133,18.0,109,100,cash added to account,"4839219585753 ($4, #Cards:1)",,0.18,0.9174311926605505
10151.0,10133,18.0,109,100,played round,"1613073195251 ($4, #Cards:0)","8065365976255 ($17, #Cards:2)",0.18,0.9174311926605505
10151.0,10133,18.0,110,101,added new player,"3226146390502 ($4, #Cards:0)",,0.1782178217821782,0.9181818181818182
10151.0,10133,18.0,110,101,played round,"8065365976255 ($4, #Cards:0)","6452292781004 ($4, #Cards:0)",0.1782178217821782,0.9181818181818182
10151.0,10133,18.0,110,101,split card,"8065365976255 ($4, #Cards:0)",,0.1782178217821782,0.9181818181818182
10151.0,10133,18.0,110,101,played round,"11291512366757 ($13, #Cards:5)","9678439171506 ($4, #Cards:0)",0.1782178217821782,0.9181818181818182
10151.0,10133,18.0,110,102,split card,"4839219585753 ($4, #Cards:2)",,0.17647058823529413,0.9272727272727272
10151.0,10133,18.0,110,102,played round,"12904585562008 ($4, #Cards:0)","1613073195251 ($4, #Cards:0)",0.17647058823529413,0.9272727272727272
10151.0,10133,18.0,110,102,played round,"14517658757259 ($4, #Cards:4)","11291512366757 ($13, #Cards:6)",0.17647058823529413,0.9272727272727272
10151.0,10133,18.0,110,102,played round,"14517658757259 ($4, #Cards:0)","8065365976255 ($4, #Cards:1)",0.17647058823529413,0.9272727272727272
10151.0,10133,18.0,110,102,played round,"8065365976255 ($4, #Cards:2)","14517658757259 ($4, #Cards:0)",0.17647058823529413,0.9272727272727272
10151.0,10133,18.0,110,102,buy card,"4839219585753 ($4, #Cards:0)",,0.17647058823529413,0.9272727272727272
10151.0,10133,18.0,111,103,added new player,"4839219585753 ($4, #Cards:1)",,0.17475728155339806,0.9279279279279279
10151.0,10133,18.0,111,103,played round,"16130731952510 ($4, #Cards:0)","11291512366757 ($13, #Cards:6)",0.17475728155339806,0.9279279279279279
10151.0,10133,18.0,111,104,split card,"8065365976255 ($4, #Cards:2)",,0.17307692307692307,0.9369369369369369
10151.0,10133,18.0,111,105,split card,"6452292781004 ($4, #Cards:2)",,0.17142857142857143,0.9459459459459459
10154.0,10136,18.0,111,105,cash added to account,"8065365976255 ($16, #Cards:0)",,0.17142857142857143,0.9459459459459459
10154.0,10136,18.0,111,105,played round,"6452292781004 ($4, #Cards:1)","11291512367506 ($0, #Cards:2)",0.17142857142857143,0.9459459459459459
10154.0,10136,18.0,111,105,played round,"6452292781004 ($4, #Cards:2)","16130731952510 ($4, #Cards:2)",0.17142857142857143,0.9459459459459459
10154.0,10136,18.0,111,106,split card,"16130731952510 ($11, #Cards:2)",,0.16981132075471697,0.954954954954955
10154.0,10136,18.0,111,106,split card,"1613073195251 ($4, #Cards:0)",,0.16981132075471697,0.954954954954955
10155.0,10137,18.0,111,106,cash added to account,"14517658758222 ($4, #Cards:1)",,0.16981132075471697,0.954954954954955
10155.0,10137,18.0,111,106,played round,"16130731952510 ($4, #Cards:3)","4839219585753 ($4, #Cards:2)",0.16981132075471697,0.954954954954955
10155.0,10137,18.0,111,106,played round,"4839219585753 ($4, #Cards:0)","4839219586074 ($0, #Cards:1)",0.16981132075471697,0.954954954954955
10155.0,10137,18.0,111,106,played round,"14517658757259 ($4, #Cards:5)","6452292781004 ($4, #Cards:1)",0.16981132075471697,0.954954954954955
10155.0,10137,18.0,111,106,played round,"16130731952510 ($4, #Cards:1)","3226146390502 ($4, #Cards:0)",0.16981132075471697,0.954954954954955
10156.0,10138,18.0,111,106,cash added to account,"6452292781004 ($4, #Cards:1)",,0.16981132075471697,0.954954954954955
10156.0,10138,18.0,111,106,played round,"3226146390502 ($25, #Cards:1)","14517658757259 ($4, #Cards:0)",0.16981132075471697,0.954954954954955
10156.0,10138,18.0,111,106,played round,"6452292781308 ($4, #Cards:0)","8065365976255 ($17, #Cards:3)",0.16981132075471697,0.954954954954955
10156.0,10138,18.0,111,106,played round,"16130731952510 ($4, #Cards:1)","11291512366757 ($4, #Cards:0)",0.16981132075471697,0.954954954954955
10156.0,10138,18.0,111,106,played round,"3226146390502 ($4, #Cards:0)","3226146390502 ($4, #Cards:0)",0.16981132075471697,0.954954954954955
10156.0,10138,18.0,111,106,played round,"8065365976255 ($4, #Cards:0)","3226146390502 ($4, #Cards:0)",0.16981132075471697,0.954954954954955
10156.0,10138,18.0,111,106,played round,"12904585562008 ($9, #Cards:0)","9678439171506 ($4, #Cards:1)",0.16981132075471697,0.954954954954955
10156.0,10138,18.0,111,106,played round,"1613073195251 ($4, #Cards:0)","9678439171506 ($4, #Cards:0)",0.16981132075471697,0.954954954954955
10156.0,10138,18.0,111,106,played round,"9678439171506 ($4, #Cards:1)","8065365976255 ($16, #Cards:0)",0.16981132075471697,0.954954954954955
10156.0,10138,18.0,111,106,played round,"11291512366757 ($4, #Cards:3)","14517658758222 ($4, #Cards:2)",0.16981132075471697,0.954954954954955
10156.0,10138,18.0,112,107,added new player,"16130731952510 ($4, #Cards:0)",,0.16822429906542055,0.9553571428571429
10156.0,10138,18.0,112,107,played round,"16130731952510 ($4, #Cards:1)","3226146390502 ($0, #Cards:0)",0.16822429906542055,0.9553571428571429
10156.0,10138,18.0,112,107,played round,"3226146390502 ($4, #Cards:3)","9678439171506 ($4, #Cards:1)",0.16822429906542055,0.9553571428571429
10158.0,10140,18.0,112,107,cash added to account,"16130731952510 ($14, #Cards:3)",,0.16822429906542055,0.9553571428571429
10158.0,10140,18.0,113,108,added new player,"12904585562008 ($4, #Cards:2)",,0.16666666666666666,0.9557522123893806
10158.0,10140,18.0,113,108,played round,"14517658757259 ($4, #Cards:0)","3226146390502 ($4, #Cards:0)",0.16666666666666666,0.9557522123893806
10159.0,10141,18.0,113,108,cash added to account,"3226146390502 ($4, #Cards:0)",,0.16666666666666666,0.9557522123893806
10159.0,10141,18.0,113,109,split card,"11291512366757 ($13, #Cards:7)",,0.1651376146788991,0.9646017699115044
10159.0,10141,18.0,113,109,played round,"6452292781004 ($4, #Cards:0)","14517658757259 ($4, #Cards:0)",0.1651376146788991,0.9646017699115044
10159.0,10141,18.0,113,109,played round,"16130731952510 ($4, #Cards:1)","16130731952510 ($4, #Cards:1)",0.1651376146788991,0.9646017699115044
10159.0,10141,18.0,113,109,played round,"16130731952510 ($4, #Cards:4)","11291512366757 ($4, #Cards:0)",0.1651376146788991,0.9646017699115044
10159.0,10141,18.0,113,109,played round,"1613073195251 ($4, #Cards:0)","11291512367506 ($0, #Cards:2)",0.1651376146788991,0.9646017699115044
10159.0,10141,18.0,113,109,played round,"12904585562616 ($4, #Cards:0)","8065365976255 ($4, #Cards:1)",0.1651376146788991,0.9646017699115044
10161.0,10143,18.0,113,109,cash added to account,"8065365976255 ($11, #Cards:2)",,0.1651376146788991,0.9646017699115044
10161.0,10143,18.0,113,109,played round,"12904585562008 ($9, #Cards:0)","11291512366757 ($4, #Cards:3)",0.1651376146788991,0.9646017699115044
10161.0,10143,18.0,113,109,buy card,"6452292781308 ($4, #Cards:0)",,0.1651376146788991,0.9646017699115044
10166.0,10148,18.0,113,109,cash added to account,"11291512366757 ($28, #Cards:0)",,0.1651376146788991,0.9646017699115044
10167.0,10149,18.0,113,109,cash added to account,"3226146390748 ($4, #Cards:1)",,0.1651376146788991,0.9646017699115044
10167.0,10149,18.0,113,109,split card,"3226146390502 ($4, #Cards:0)",,0.1651376146788991,0.9646017699115044
10167.0,10149,18.0,113,109,played round,"3226146390502 ($4, #Cards:0)","8065365976255 ($4, #Cards:1)",0.1651376146788991,0.9646017699115044
10167.0,10149,18.0,113,109,played round,"16130731952510 ($9, #Cards:3)","11291512366757 ($4, #Cards:0)",0.1651376146788991,0.9646017699115044
10167.0,10149,18.0,113,110,split card,"14517658758222 ($4, #Cards:3)",,0.16363636363636364,0.9734513274336283
10167.0,10149,18.0,113,109,sell card ($0) & buy card,"6452292781244 ($4, #Cards:0)",,0.1651376146788991,0.9646017699115044
10168.0,10150,18.0,113,109,cash added to account,"4839219586074 ($4, #Cards:1)",,0.1651376146788991,0.9646017699115044
10168.0,10150,18.0,113,108,sell card ($0) & buy card,"14517658757259 ($4, #Cards:4)",,0.16666666666666666,0.9557522123893806
10168.0,10150,18.0,113,108,played round,"16130731952510 ($4, #Cards:3)","6452292781004 ($4, #Cards:2)",0.16666666666666666,0.9557522123893806
10168.0,10150,18.0,113,108,played round,"16130731952510 ($4, #Cards:2)","4839219585753 ($19, #Cards:1)",0.16666666666666666,0.9557522123893806
10168.0,10150,18.0,113,108,played round,"4839219585753 ($4, #Cards:0)","8065365976255 ($4, #Cards:2)",0.16666666666666666,0.9557522123893806
10169.0,10151,18.0,113,108,cash added to account,"4839219585753 ($9, #Cards:0)",,0.16666666666666666,0.9557522123893806
10169.0,10151,18.0,113,108,played round,"6452292781004 ($4, #Cards:2)","16130731953580 ($0, #Cards:0)",0.16666666666666666,0.9557522123893806
10169.0,10151,18.0,113,108,played round,"9678439171506 ($4, #Cards:0)","9678439171506 ($4, #Cards:1)",0.16666666666666666,0.9557522123893806
10169.0,10151,18.0,114,109,added new player,"12904585562008 ($4, #Cards:1)",,0.1651376146788991,0.956140350877193
10180.0,10153,27.0,114,110,buy card,"8065365976255 ($16, #Cards:4)",,0.24545454545454545,0.9649122807017544
10180.0,10153,27.0,114,110,played round,"11291512367401 ($4, #Cards:1)","9678439171506 ($4, #Cards:3)",0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,cash added to account,"16130731952510 ($4, #Cards:2)",,0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,played round,"11291512366757 ($13, #Cards:7)","6452292781244 ($4, #Cards:0)",0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,played round,"14517658757259 ($4, #Cards:0)","12904585562008 ($4, #Cards:0)",0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,split card,"11291512366757 ($4, #Cards:0)",,0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,played round,"6452292781004 ($14, #Cards:0)","3226146390502 ($25, #Cards:2)",0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,played round,"6452292781004 ($4, #Cards:3)","8065365976255 ($4, #Cards:1)",0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,buy card,"6452292781244 ($4, #Cards:0)",,0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,played round,"8065365976255 ($4, #Cards:0)","3226146390502 ($4, #Cards:2)",0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,played round,"8065365976255 ($11, #Cards:3)","16130731952510 ($4, #Cards:0)",0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,played round,"11291512366757 ($4, #Cards:0)","11291512366757 ($4, #Cards:3)",0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,played round,"8065365976255 ($16, #Cards:0)","3226146390502 ($4, #Cards:0)",0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,buy card,"6452292781004 ($4, #Cards:0)",,0.24545454545454545,0.9649122807017544
10181.0,10154,27.0,114,110,buy card,"9678439171506 ($4, #Cards:0)",,0.24545454545454545,0.9649122807017544
10185.0,10158,27.0,114,110,cash added to account,"3226146390748 ($23, #Cards:1)",,0.24545454545454545,0.9649122807017544
10185.0,10158,27.0,114,110,split card,"3226146390502 ($4, #Cards:0)",,0.24545454545454545,0.9649122807017544
